block_number,timestamp,asset_symbol,price_usd
1024,2023-12-30T00:00:00+00:00,MATIC,0.9507
1025,2023-12-31T00:00:00+00:00,MATIC,0.9702
1026,2024-01-01T00:00:00+00:00,MATIC,1.0161
1027,2024-01-02T00:00:00+00:00,MATIC,0.9696
1028,2024-01-03T00:00:00+00:00,MATIC,0.8544
1029,2024-01-04T00:00:00+00:00,MATIC,0.884
1030,2024-01-05T00:00:00+00:00,MATIC,0.8536
1031,2024-01-06T00:00:00+00:00,MATIC,0.8284
1032,2024-01-07T00:00:00+00:00,MATIC,0.8019
1033,2024-01-08T00:00:00+00:00,MATIC,0.8424
1034,2024-01-09T00:00:00+00:00,MATIC,0.8065
1035,2024-01-10T00:00:00+00:00,MATIC,0.8999
1036,2024-01-11T00:00:00+00:00,MATIC,0.9266
1037,2024-01-12T00:00:00+00:00,MATIC,0.863
1038,2024-01-13T00:00:00+00:00,MATIC,0.8813
1039,2024-01-14T00:00:00+00:00,MATIC,0.8367
1040,2024-01-15T00:00:00+00:00,MATIC,0.8441
1041,2024-01-16T00:00:00+00:00,MATIC,0.8449
1042,2024-01-17T00:00:00+00:00,MATIC,0.8099
1043,2024-01-18T00:00:00+00:00,MATIC,0.7852
1044,2024-01-19T00:00:00+00:00,MATIC,0.7618
1045,2024-01-20T00:00:00+00:00,MATIC,0.7869
1046,2024-01-21T00:00:00+00:00,MATIC,0.7826
1047,2024-01-22T00:00:00+00:00,MATIC,0.7465
1048,2024-01-23T00:00:00+00:00,MATIC,0.7255
1049,2024-01-24T00:00:00+00:00,MATIC,0.7389
1050,2024-01-25T00:00:00+00:00,MATIC,0.7321
1051,2024-01-26T00:00:00+00:00,MATIC,0.7586
1052,2024-01-27T00:00:00+00:00,MATIC,0.7881
