timestamp;price;volume
"2024-04-06 17:00:00";68897.11112989445;21204930368.78
"2024-04-07 17:00:00";69362.55400451658;37261432669.09
"2024-04-08 17:00:00";71632.50266223135;36426900409.13
"2024-04-09 17:00:00";69140.24064345585;38318601774.43
"2024-04-10 17:00:00";70575.73216400378;30153382941.04
"2024-04-11 17:00:00";70061.37960145625;44129299406.24
"2024-04-12 17:00:00";67188.37642732695;52869738184.63
"2024-04-13 17:00:00";63836.23183658272;49084320047
"2024-04-14 17:00:00";65739.64453920526;43595917653.69
"2024-04-15 17:00:00";63419.29848794903;42847528078.04
"2024-04-16 17:00:00";63831.84722219373;41915247048.65
"2024-04-17 17:00:00";61275.315409318995;36006307334.72
"2024-04-18 17:00:00";63510.75031986513;49920425400.63
"2024-04-19 17:00:00";63851.100036447584;23097485494.81
"2024-04-20 17:00:00";64992.816609587564;20506644853.02
"2024-04-21 17:00:00";64935.633169605586;28282686673.3
"2024-04-22 17:00:00";66839.89451188289;24310975583.48
"2024-04-23 17:00:00";66408.72206614932;30276655120.02
"2024-04-24 17:00:00";64275.021018685664;32155786816.01
"2024-04-25 17:00:00";64485.369931877336;24139372950.15
"2024-04-26 17:00:00";63750.99014611589;19530783038.96
"2024-04-27 17:00:00";63423.513926563486;17334827992.62
"2024-04-28 17:00:00";63106.36420066942;26635912073.23
"2024-04-29 17:00:00";63839.41986591798;37840840057.21
"2024-04-30 17:00:00";60609.49794568893;48439780271.06
"2024-05-01 17:00:00";58253.70470017975;32711813559.09
"2024-05-02 17:00:00";59122.3008516113;33172023048.2
"2024-05-03 17:00:00";62891.03054784349;20620477991.84
"2024-05-04 17:00:00";63892.454987449404;18296164805.46
"2024-05-05 17:00:00";64038.31355541844;28697928697.49
"2024-05-06 17:00:00";63162.76339886452;25930730981.56
"2024-05-07 17:00:00";62332.64250814569;26088172222.01
"2024-05-08 17:00:00";61191.20053093916;25453338160.85
"2024-05-09 17:00:00";63055.19099541475;27804954694.22
"2024-05-10 17:00:00";60793.357006914615;13842272967.56
"2024-05-11 17:00:00";60793.50202531665;13800459404.7
"2024-05-12 17:00:00";61451.21851298531;27889181179.46
"2024-05-13 17:00:00";62900.774007267304;28186271527.17
"2024-05-14 17:00:00";61553.98984667321;39815167073.5
"2024-05-15 17:00:00";66256.11181705639;31573077993.8
"2024-05-16 17:00:00";65231.29868032397;28031279309.72
"2024-05-17 17:00:00";67066.21104279193;16712277405.88
"2024-05-18 17:00:00";66937.93007407765;19249094537.72
"2024-05-19 17:00:00";66278.74467116107;43850655717.06
"2024-05-20 17:00:00";71443.06344072857;46932005990.29
"2024-05-21 17:00:00";70135.31862635245;32802561717.06
"2024-05-22 17:00:00";69121.30293908763;41895680979.35
"2024-05-23 17:00:00";67928.13028620872;29197308152.62
"2024-05-24 17:00:00";68526.9222212624;15473071741.05
"2024-05-25 17:00:00";69264.28525458577;15628433736.91
"2024-05-26 17:00:00";68512.18026551609;25870990716.7
"2024-05-27 17:00:00";69392.19676704348;32722265965.17
"2024-05-28 17:00:00";68296.34813436166;26707072905.64
"2024-05-29 17:00:00";67576.08789526467;29509712533.79
"2024-05-30 17:00:00";68362.51594290051;27387283769.48
"2024-05-31 17:00:00";67475.43118134764;11641495603.74
"2024-06-01 17:00:00";67710.27089222496;17110588415.4
"2024-06-02 17:00:00";67753.89541396756;32401285323.51
"2024-06-03 17:00:00";68804.5672232513;33149696544.76
"2024-06-04 17:00:00";70568.35029211969;32810771409.33
"2024-06-05 17:00:00";71082.84043136197;25223152007.14
"2024-06-06 17:00:00";70759.18448427138;36188381096.17
"2024-06-07 17:00:00";69324.17654684478;14262185861.29
